userid,movieid,rating,date
6104,34987,4,2009/1/13 0:00
6104,42203,4,2009/1/13 0:00
6104,46995,3.5,2009/1/10 0:00
6104,52313,4,2009/10/8 0:00
6104,55639,5,2009/1/13 0:00
6104,57492,4,2009/1/13 0:00
6104,60624,3,2009/1/10 0:00
6104,64529,3,2009/1/13 0:00
6104,64182,4.5,2009/1/11 0:00
9408,37418,5,2009/6/5 0:00
9408,38700,3.5,2009/7/1 0:00
9408,62530,5,2009/7/1 0:00
9408,61649,2,2009/6/5 0:00
3741,3801,5,2009/6/13 0:00
4485,62530,3,2009/5/30 0:00
8688,14467,4.5,2009/6/23 0:00
8688,15290,4.5,2009/8/24 0:00
8688,17293,4.5,2009/8/24 0:00
8688,18330,4.5,2009/8/15 0:00
8688,46173,4,2009/9/9 0:00
8688,58444,4.5,2009/8/26 0:00
8688,57491,4.5,2009/6/23 0:00
8688,62530,4.5,2009/6/23 0:00
2165,26792,4.5,2009/6/13 0:00
2677,331,4.5,2009/1/6 0:00
2677,77,4,2009/5/12 0:00
2677,348,1,2008/7/23 0:00
2677,101,2,2009/5/12 0:00
2677,194,2,2009/5/12 0:00
2677,464,3.5,2009/2/23 0:00
2677,237,4,2008/7/23 0:00
2677,1166,2,2008/7/23 0:00
2677,1097,2,2008/7/23 0:00
2677,2350,3.5,2008/7/23 0:00
2677,2035,4,2008/2/12 0:00
2677,2681,5,2008/7/23 0:00
2677,2776,1,2009/5/12 0:00
2677,2531,3,2008/7/23 0:00
2677,2957,3,2009/5/12 0:00
2677,3038,1,2009/5/12 0:00
2677,3135,4,2009/5/12 0:00
2677,3317,2,2008/7/23 0:00
2677,3462,4,2008/7/23 0:00
2677,3447,4,2009/2/23 0:00
2677,3449,4,2008/7/23 0:00
2677,3801,3,2009/5/12 0:00
2677,3685,3,2008/7/23 0:00
2677,3953,4.5,2009/5/12 0:00
2677,4286,4,2009/5/12 0:00
2677,4329,1.5,2008/7/23 0:00
2677,4770,4,2009/5/12 0:00
2677,4823,4,2008/7/23 0:00
2677,4824,3,2008/7/23 0:00
2677,4679,2,2009/5/12 0:00
2677,4726,3.5,2008/7/23 0:00
2677,4966,3.5,2009/1/26 0:00
2677,5124,2.5,2008/7/23 0:00
2677,5125,5,2008/7/23 0:00
2677,5000,4.5,2008/7/23 0:00
2677,5166,1,2009/5/12 0:00
2677,5277,3,2009/5/12 0:00
2677,5773,4,2009/5/12 0:00
2677,5801,4,2008/7/23 0:00
2677,5806,2,2008/7/23 0:00
2677,5808,1,2009/5/12 0:00
2677,5853,1.5,2008/7/23 0:00
2677,5708,5,2008/7/23 0:00
2677,5886,1,2008/7/23 0:00
2677,5894,2.5,2008/7/23 0:00
2677,5983,4,2008/7/23 0:00
2677,6310,2.5,2009/5/12 0:00
2677,6632,3,2008/7/23 0:00
2677,6834,5,2008/7/23 0:00
2677,7003,3,2009/5/12 0:00
2677,7011,3.5,2008/7/23 0:00
2677,7624,1.5,2008/7/23 0:00
2677,8165,4,2008/2/12 0:00
2677,8545,2,2008/7/23 0:00
2677,8039,3,2008/7/23 0:00
2677,8568,4,2009/2/23 0:00
2677,8040,4,2009/2/23 0:00
2677,8823,3,2008/7/23 0:00
2677,9121,2,2009/5/12 0:00
2677,9180,5,2008/7/23 0:00
2677,9843,2,2008/7/23 0:00
2677,9214,2,2009/5/12 0:00
2677,9229,2.5,2008/7/23 0:00
2677,9250,2,2008/7/23 0:00
2677,9900,2.5,2009/5/12 0:00
2677,10335,3,2008/7/23 0:00
2677,10341,3,2009/5/12 0:00
2677,10376,5,2008/7/23 0:00
2677,10290,4,2008/7/23 0:00
2677,11322,1.5,2008/7/23 0:00
2677,11324,1.5,2008/7/23 0:00
2677,10914,3,2008/7/23 0:00
2677,12484,1.5,2008/7/23 0:00
2677,12804,5,2008/2/12 0:00
2677,12574,1.5,2008/7/23 0:00
2677,13142,5,2008/2/12 0:00
2677,13492,3,2008/7/23 0:00
2677,13762,3,2009/2/23 0:00
2677,15179,3,2009/2/23 0:00
2677,15181,5,2009/2/23 0:00
2677,15535,3,2008/7/23 0:00
2677,14057,4,2008/7/23 0:00
2677,15587,3,2008/7/23 0:00
2677,14813,3,2008/7/23 0:00
2677,14928,1,2008/7/23 0:00
2677,16797,3.5,2009/2/23 0:00
2677,17015,5,2008/7/23 0:00
2677,17474,2.5,2008/7/23 0:00
2677,15944,2.5,2008/7/23 0:00
2677,18760,2,2008/7/23 0:00
2677,18813,3,2009/5/12 0:00
2677,19533,0.5,2008/7/23 0:00
2677,19618,3.5,2008/7/23 0:00
2677,16930,2,2008/7/23 0:00
2677,19787,3,2008/7/23 0:00
2677,16969,3,2009/4/27 0:00
2677,17179,2.5,2008/7/23 0:00
2677,17247,2,2008/7/23 0:00
2677,20444,3.5,2009/5/12 0:00
2677,17656,1,2008/7/23 0:00
2677,20800,5,2009/5/12 0:00
2677,20802,3,2009/5/12 0:00
2677,20844,2.5,2008/7/23 0:00
2677,21062,3,2008/7/23 0:00
2677,17971,2,2008/7/23 0:00
2677,21317,3.5,2008/7/23 0:00
2677,18100,4.5,2008/7/23 0:00
2677,18112,4.5,2008/7/23 0:00
2677,18284,4,2009/5/12 0:00
2677,21803,3,2008/7/23 0:00
2677,22297,4,2009/5/12 0:00
2677,22375,2,2008/7/23 0:00
2677,18889,3,2009/5/12 0:00
2677,19439,4,2008/7/23 0:00
2677,22929,3,2008/7/23 0:00
2677,19704,2,2008/7/23 0:00
2677,19726,3,2008/2/12 0:00
2677,23189,4,2008/2/12 0:00
2677,20125,4.5,2009/5/12 0:00
2677,20411,4,2008/7/23 0:00
2677,24251,1,2008/7/23 0:00
2677,20642,2,2008/7/23 0:00
2677,20644,3,2008/7/23 0:00
2677,24675,1.5,2008/7/23 0:00
2677,21576,5,2008/2/12 0:00
2677,21577,3,2008/2/12 0:00
2677,25423,2,2008/7/23 0:00
2677,25450,2.5,2008/7/23 0:00
2677,25460,5,2008/12/30 0:00
2677,21983,3,2008/7/23 0:00
2677,25466,2.5,2008/7/23 0:00
2677,22013,3.5,2008/7/23 0:00
2677,25777,4,2008/7/23 0:00
2677,22477,5,2008/2/7 0:00
2677,26324,4,2008/7/23 0:00
2677,26656,3.5,2008/7/23 0:00
2677,26791,2,2008/7/23 0:00
2677,23059,3.5,2008/7/23 0:00
2677,26828,4,2008/7/23 0:00
2677,27122,3,2008/7/23 0:00
2677,23790,1.5,2008/7/23 0:00
2677,23791,4,2008/7/23 0:00
2677,27270,4,2008/7/23 0:00
2677,24066,3.5,2009/5/12 0:00
2677,24147,1,2009/5/12 0:00
2677,27528,4,2008/7/23 0:00
2677,24871,1,2008/7/23 0:00
2677,28315,0.5,2008/7/23 0:00
2677,25644,3.5,2009/2/23 0:00
2677,25648,3,2008/2/12 0:00
2677,25659,2,2009/5/12 0:00
2677,25803,2,2008/7/23 0:00
2677,25820,3,2009/5/12 0:00
2677,29730,5,2008/12/30 0:00
2677,29020,4,2008/7/23 0:00
2677,30936,4.5,2008/7/23 0:00
2677,29330,3,2008/7/23 0:00
2677,32439,4,2008/7/23 0:00
2677,33072,2,2008/7/23 0:00
2677,31176,5,2008/7/23 0:00
2677,33547,2,2008/7/23 0:00
2677,33555,2,2008/7/23 0:00
2677,34201,1.5,2008/7/23 0:00
2677,34359,3,2009/5/12 0:00
2677,34683,3,2009/5/12 0:00
2677,32594,4,2008/7/23 0:00
2677,32912,2,2008/7/23 0:00
2677,35507,1.5,2008/7/23 0:00
2677,35679,2,2008/7/23 0:00
2677,35707,4,2008/7/23 0:00
2677,32983,1.5,2008/7/23 0:00
2677,35874,2,2009/5/12 0:00
2677,36096,3.5,2008/7/23 0:00
2677,34057,2,2009/5/12 0:00
2677,34060,5,2009/4/27 0:00
2677,34061,4.5,2008/7/23 0:00
2677,34307,5,2008/2/12 0:00
2677,34308,5,2008/2/12 0:00
2677,36753,1,2008/7/23 0:00
2677,34533,3.5,2008/7/23 0:00
2677,36803,2,2008/7/23 0:00
2677,34573,3,2008/7/23 0:00
2677,37323,4,2009/5/12 0:00
2677,37357,1,2008/7/23 0:00
2677,35379,2,2008/7/23 0:00
2677,38192,2,2009/5/12 0:00
2677,38195,5,2008/7/23 0:00
2677,38520,2.5,2008/7/23 0:00
2677,36449,1,2009/5/12 0:00
2677,38996,3,2008/7/23 0:00
2677,39543,2,2009/2/23 0:00
2677,39545,4.5,2008/7/23 0:00
2677,37201,3,2009/2/23 0:00
2677,40446,0.5,2008/7/23 0:00
2677,41680,4,2008/7/23 0:00
2677,39197,3,2008/7/23 0:00
2677,42203,3,2009/1/26 0:00
2677,42237,1.5,2008/7/23 0:00
2677,39394,1.5,2008/7/23 0:00
2677,39417,4.5,2008/7/23 0:00
2677,42626,3,2009/5/12 0:00
2677,42818,4,2009/5/12 0:00
2677,43529,2,2008/12/29 0:00
2677,40748,4,2008/7/23 0:00
2677,44216,3.5,2009/5/12 0:00
2677,44583,3,2009/5/12 0:00
2677,44740,5,2008/12/29 0:00
2677,42172,3,2008/7/23 0:00
2677,42508,4,2008/7/23 0:00
2677,46207,2.5,2008/7/23 0:00
2677,42533,4,2008/7/23 0:00
2677,43310,2,2008/7/23 0:00
2677,46615,2,2008/7/23 0:00
2677,46617,3,2008/7/23 0:00
2677,46658,1,2009/5/12 0:00
2677,46659,3,2008/7/23 0:00
2677,43706,1,2008/7/23 0:00
2677,44419,2,2009/5/12 0:00
2677,44423,2,2009/5/12 0:00
2677,47207,2,2009/5/12 0:00
2677,44683,5,2008/2/12 0:00
2677,47246,3.5,2008/2/12 0:00
2677,47408,3,2008/7/23 0:00
2677,45147,3,2008/7/23 0:00
2677,45170,2.5,2008/7/23 0:00
2677,47483,2,2008/7/23 0:00
2677,45277,2,2008/7/23 0:00
2677,45309,3,2008/7/23 0:00
2677,45576,4,2009/5/12 0:00
2677,45787,3,2008/7/23 0:00
2677,47861,1,2009/5/12 0:00
2677,47958,3,2009/5/12 0:00
2677,49241,2,2008/7/23 0:00
2677,49266,3,2009/5/12 0:00
2677,49294,1.5,2008/7/23 0:00
2677,48019,3,2008/7/23 0:00
2677,49852,4.5,2008/7/23 0:00
2677,48229,5,2008/7/23 0:00
2677,49853,3.5,2008/7/23 0:00
2677,48232,4,2008/7/23 0:00
2677,48233,5,2008/7/23 0:00
2677,49947,3,2009/2/23 0:00
2677,49948,5,2008/2/12 0:00
2677,50010,4,2008/2/12 0:00
2677,48411,4,2008/7/23 0:00
2677,50381,2,2008/7/23 0:00
2677,48877,5,2008/7/23 0:00
2677,48925,3,2009/2/23 0:00
2677,49419,4,2009/1/26 0:00
2677,51651,1.5,2008/7/23 0:00
2677,49704,5,2008/7/23 0:00
2677,51775,2.5,2008/7/23 0:00
2677,50533,5,2008/7/23 0:00
2677,50700,2.5,2008/7/23 0:00
2677,52874,3,2008/7/23 0:00
2677,50911,2,2008/7/23 0:00
2677,53252,4,2008/7/23 0:00
2677,51405,1,2008/7/23 0:00
2677,51434,3,2008/7/23 0:00
2677,51435,3.5,2008/7/23 0:00
2677,53309,3,2008/9/5 0:00
2677,53645,3,2008/2/12 0:00
2677,53646,4,2008/2/12 0:00
2677,53674,3.5,2008/12/30 0:00
2677,53676,3,2009/5/12 0:00
2677,53981,1,2009/5/12 0:00
2677,54146,2,2008/12/30 0:00
2677,52351,4.5,2008/12/29 0:00
2677,54217,1,2009/5/12 0:00
2677,54246,2,2009/5/12 0:00
2677,52672,4,2008/7/23 0:00
2677,54931,3,2009/5/12 0:00
2677,55003,3,2008/7/23 0:00
2677,55020,3.5,2008/7/23 0:00
2677,55322,3,2009/5/12 0:00
2677,53109,5,2009/5/12 0:00
2677,55562,3,2008/7/23 0:00
2677,55828,1,2008/7/23 0:00
2677,53756,3,2008/2/7 0:00
2677,54053,4.5,2008/7/23 0:00
2677,56131,3.5,2008/7/23 0:00
2677,54336,4,2009/3/9 0:00
2677,54612,3.5,2008/7/23 0:00
2677,54614,3.5,2009/2/23 0:00
2677,54752,3,2008/7/23 0:00
2677,56915,5,2008/7/23 0:00
2677,56916,4.5,2008/7/23 0:00
2677,54834,1,2009/5/12 0:00
2677,58104,5,2008/7/23 0:00
2677,55388,2.5,2008/7/23 0:00
2677,55390,3,2008/7/23 0:00
2677,58161,5,2009/5/12 0:00
2677,55633,1,2008/7/23 0:00
2677,58257,5,2008/7/23 0:00
2677,55749,4,2008/7/23 0:00
2677,56292,4,2009/5/12 0:00
2677,56314,4,2008/7/23 0:00
2677,58556,3,2008/7/23 0:00
2677,56453,4,2008/2/12 0:00
2677,58851,3,2009/5/12 0:00
2677,59958,3,2008/7/23 0:00
2677,59994,1,2009/5/12 0:00
2677,60017,3,2009/2/23 0:00
2677,60046,4,2008/7/23 0:00
2677,57227,3,2008/7/23 0:00
2677,60158,3,2008/7/23 0:00
2677,57278,4.5,2008/12/30 0:00
2677,57281,3,2008/7/23 0:00
2677,60244,2,2009/5/12 0:00
2677,60264,5,2008/2/12 0:00
2677,57544,4,2009/5/12 0:00
2677,60584,4,2009/5/12 0:00
2677,57847,5,2008/7/23 0:00
2677,60780,2,2008/7/23 0:00
2677,60864,3,2008/7/23 0:00
2677,61054,3.5,2009/5/12 0:00
2677,61061,3,2008/12/30 0:00
2677,58887,3.5,2008/7/23 0:00
2677,58895,3,2008/12/30 0:00
2677,58969,3,2008/7/23 0:00
2677,59330,4,2008/7/23 0:00
2677,62460,2,2008/7/23 0:00
2677,62462,2,2008/7/23 0:00
2677,59471,4.5,2008/7/23 0:00
2677,62530,3,2009/7/6 0:00
2677,62539,4,2008/12/30 0:00
2677,62947,3,2008/7/23 0:00
2677,59613,4,2008/12/29 0:00
2677,59728,2,2009/5/12 0:00
2677,63684,2,2008/12/29 0:00
2677,63700,2.5,2008/7/23 0:00
2677,64316,4.5,2009/1/23 0:00
2677,61720,5,2008/7/23 0:00
2677,61733,3,2008/7/23 0:00
2677,61937,4.5,2008/7/23 0:00
2677,65230,3,2008/7/23 0:00
2677,62792,3,2009/5/12 0:00
2677,65490,4,2008/7/23 0:00
2677,65502,4,2009/2/23 0:00
2677,65516,4,2009/5/12 0:00
2677,65842,0.5,2008/7/23 0:00
2677,63453,1,2009/5/12 0:00
2677,66184,4,2008/7/23 0:00
2677,64077,3.5,2008/7/23 0:00
2677,64081,1,2008/7/23 0:00
2677,64256,2.5,2009/2/23 0:00
2677,66612,3,2008/7/23 0:00
9642,43529,1.5,2009/1/11 0:00
9642,60624,0.5,2009/1/11 0:00
8499,4839,2.5,2009/6/3 0:00
1442,8567,4,2009/8/26 0:00
7815,46173,4,2009/9/10 0:00
2680,1088,4,2008/12/29 0:00
2680,2503,5,2007/8/2 0:00
2680,3135,3,2007/8/2 0:00
2680,3447,3,2007/8/2 0:00
2680,3685,4,2007/8/2 0:00
2680,7011,3.5,2009/1/30 0:00
2680,8063,4,2007/8/2 0:00
2680,14392,3,2008/10/6 0:00
2680,15162,3,2007/7/4 0:00
2680,17015,4.5,2009/1/30 0:00
2680,17484,3.5,2007/7/29 0:00
2680,19843,4.5,2007/7/18 0:00
2680,18031,4,2007/8/27 0:00
2680,22300,3.5,2008/12/29 0:00
2680,18889,4.5,2007/7/4 0:00
2680,19438,4,2008/12/29 0:00
2680,19439,3,2007/8/2 0:00
2680,23930,3.5,2007/7/16 0:00
2680,20409,4.5,2008/12/29 0:00
2680,20644,3.5,2008/12/29 0:00
2680,24941,4,2007/8/2 0:00
2680,22477,3.5,2008/12/29 0:00
2680,26324,5,2008/12/29 0:00
2680,26578,3.5,2007/8/27 0:00
2680,28059,4,2007/7/4 0:00
2680,26736,4.5,2009/1/30 0:00
2680,32454,3.5,2007/7/10 0:00
2680,30655,2,2007/7/4 0:00
2680,33045,2,2007/7/4 0:00
2680,31831,3,2007/8/2 0:00
2680,35264,4,2007/8/2 0:00
2680,32983,4,2008/12/29 0:00
2680,34047,4.5,2007/7/4 0:00
2680,36376,4,2007/8/2 0:00
2680,34341,3.5,2007/8/27 0:00
2680,37323,4,2008/12/29 0:00
2680,34868,3,2009/1/30 0:00
2680,37357,4.5,2008/12/29 0:00
2680,37592,4,2007/7/4 0:00
2680,35931,4.5,2007/7/4 0:00
2680,36866,3.5,2009/1/30 0:00
2680,36924,4.5,2008/12/29 0:00
2680,41759,4,2007/8/27 0:00
2680,39384,3.5,2007/7/10 0:00
2680,46018,4,2008/12/29 0:00
2680,46207,4,2007/7/4 0:00
2680,42533,4,2007/7/4 0:00
2680,46209,3.5,2007/7/4 0:00
2680,46658,3.5,2007/8/2 0:00
2680,47408,3,2007/7/16 0:00
2680,45787,3.5,2009/1/30 0:00
2680,46094,3.5,2008/12/29 0:00
2680,49805,3.5,2007/8/2 0:00
2680,49947,3.5,2007/7/4 0:00
2680,51478,3.5,2007/7/4 0:00
2680,52428,4,2007/7/10 0:00
2680,54246,4,2008/12/29 0:00
2680,54704,3.5,2007/8/27 0:00
2680,52672,3.5,2008/12/29 0:00
2680,54903,3,2008/12/29 0:00
2680,55802,2.5,2007/7/18 0:00
2680,55828,3,2008/12/29 0:00
2680,54014,4.5,2008/12/29 0:00
2680,54343,3,2007/8/27 0:00
2680,54613,3,2007/7/29 0:00
2680,58106,4,2008/12/29 0:00
2680,56391,4.5,2008/10/6 0:00
2680,56615,4.5,2007/7/10 0:00
2680,61833,3.5,2007/8/27 0:00
2680,63684,3.5,2008/12/29 0:00
2680,64306,4,2007/8/2 0:00
2680,61720,4,2007/8/2 0:00
2680,65255,4.5,2009/1/30 0:00
2680,62861,4,2007/8/2 0:00
2680,65502,3.5,2009/1/30 0:00
2680,64182,2.5,2009/1/30 0:00
2680,64542,3.5,2007/7/4 0:00
2579,7684,1.5,2009/6/9 0:00
2579,26960,2.5,2009/6/9 0:00
2579,31003,1.5,2009/6/9 0:00
2579,39530,1.5,2009/6/9 0:00
2579,43529,1.5,2009/6/9 0:00
2579,54146,1.5,2009/6/9 0:00
2579,56591,1.5,2009/6/9 0:00
2579,57491,1.5,2009/6/9 0:00
2579,62530,4.5,2009/6/9 0:00
2580,12086,2.5,2009/6/20 0:00
2580,62530,2.5,2009/6/20 0:00
4488,17474,4,2009/5/10 0:00
4488,19533,4.5,2009/5/10 0:00
4488,17293,4,2009/4/5 0:00
4488,20800,3.5,2009/5/10 0:00
4488,22450,4,2009/5/10 0:00
4488,24251,3.5,2009/5/10 0:00
4488,31023,4,2009/5/10 0:00
4488,46207,4,2009/5/10 0:00
4488,47784,3.5,2009/4/5 0:00
4488,49704,4,2009/5/10 0:00
4488,53756,3.5,2009/5/10 0:00
4488,55388,5,2009/5/10 0:00
4488,55633,4.5,2009/5/10 0:00
4488,62530,3,2009/4/5 0:00
4488,64316,4,2009/5/10 0:00
4488,64077,4,2009/5/10 0:00
4488,66208,5,2009/5/10 0:00
8112,3462,5,2008/8/3 0:00
8112,55639,5,2008/8/3 0:00
8748,7684,4.5,2009/6/29 0:00
2683,77,1.5,2009/4/15 0:00
2683,348,2.5,2008/8/22 0:00
2683,101,4.5,2009/4/15 0:00
2683,237,4,2009/5/1 0:00
2683,926,3,2009/4/15 0:00
2683,2350,3.5,2008/8/22 0:00
2683,2776,3,2009/5/1 0:00
2683,3317,4.5,2009/4/15 0:00
2683,3685,4.5,2009/4/15 0:00
2683,3953,2.5,2009/4/15 0:00
2683,4823,2.5,2009/4/15 0:00
2683,4824,4,2009/5/1 0:00
2683,5124,5,2008/8/22 0:00
2683,5125,3.5,2009/4/15 0:00
2683,5000,3,2009/5/1 0:00
2683,5166,4,2009/4/15 0:00
2683,5277,4,2009/4/15 0:00
2683,5809,2.5,2009/5/1 0:00
2683,5708,3.5,2009/5/1 0:00
2683,5894,3,2009/4/15 0:00
2683,6632,3.5,2009/5/1 0:00
2683,7011,4,2009/5/1 0:00
2683,7877,4.5,2009/4/15 0:00
2683,8538,5,2009/5/1 0:00
2683,8039,2,2009/4/15 0:00
2683,9180,4,2009/4/15 0:00
2683,9229,3,2009/5/1 0:00
2683,10335,4.5,2008/8/22 0:00
2683,10376,4,2008/8/22 0:00
2683,10290,3,2009/5/1 0:00
2683,11322,4,2009/5/1 0:00
2683,11516,3,2009/5/1 0:00
2683,12484,4.5,2009/4/15 0:00
2683,15535,5,2009/4/15 0:00
2683,14057,2.5,2009/4/15 0:00
2683,14302,4.5,2009/5/1 0:00
2683,17015,1.5,2008/8/22 0:00
2683,17474,4.5,2008/8/22 0:00
2683,15944,3.5,2009/5/1 0:00
2683,16930,4,2009/4/15 0:00
2683,16969,5,2009/4/15 0:00
2683,17247,3.5,2009/4/15 0:00
2683,20800,3,2009/4/15 0:00
2683,17971,4,2009/4/15 0:00
2683,21317,4.5,2009/4/15 0:00
2683,18112,4.5,2009/4/15 0:00
2683,22297,3.5,2009/4/15 0:00
2683,22375,3,2009/5/1 0:00
2683,19726,4.5,2009/4/15 0:00
2683,24032,3,2008/8/22 0:00
2683,20411,4,2008/8/22 0:00
2683,24251,4,2009/5/1 0:00
2683,20644,4,2009/5/1 0:00
2683,20645,3.5,2009/4/15 0:00
2683,25422,1.5,2009/4/15 0:00
2683,25423,2,2009/4/15 0:00
2683,25460,4,2009/5/1 0:00
2683,21983,3,2009/5/1 0:00
2683,22013,3,2009/4/15 0:00
2683,25777,3.5,2009/4/15 0:00
2683,22477,5,2009/4/15 0:00
2683,26642,4,2009/4/15 0:00
2683,26656,4,2009/4/15 0:00
2683,27122,2,2008/8/22 0:00
2683,24871,2.5,2009/5/1 0:00
2683,27705,3.5,2009/5/1 0:00
2683,25318,2,2009/4/15 0:00
2683,28315,4,2009/4/15 0:00
2683,25803,2.5,2009/4/15 0:00
2683,30936,3,2008/8/22 0:00
2683,29948,4,2009/5/1 0:00
2683,32439,3.5,2009/5/1 0:00
2683,31831,4,2009/5/1 0:00
2683,34987,5,2009/4/15 0:00
2683,32594,3,2009/4/15 0:00
2683,35707,4,2009/4/15 0:00
2683,32983,3,2009/5/1 0:00
2683,36096,3,2009/5/1 0:00
2683,34061,4,2009/4/15 0:00
2683,36803,3,2009/4/15 0:00
2683,34573,4,2009/4/15 0:00
2683,37357,3,2009/4/15 0:00
2683,35379,4.5,2009/4/15 0:00
2683,36449,4,2009/5/1 0:00
2683,36562,3,2008/8/22 0:00
2683,39545,3,2008/8/22 0:00
2683,41680,5,2009/4/15 0:00
2683,42237,4.5,2009/4/15 0:00
2683,42626,3,2009/5/1 0:00
2683,44583,5,2009/4/15 0:00
2683,46207,4,2009/4/15 0:00
2683,42533,2.5,2008/8/22 0:00
2683,46615,1.5,2009/4/15 0:00
2683,46658,4,2009/4/15 0:00
2683,46659,3,2009/4/15 0:00
2683,44423,3.5,2009/4/15 0:00
2683,47207,4,2009/4/15 0:00
2683,45119,4,2008/8/22 0:00
2683,47483,3,2009/5/1 0:00
2683,45309,4.5,2009/4/15 0:00
2683,45576,4,2009/4/15 0:00
2683,47801,1,2008/8/22 0:00
2683,47958,2,2008/8/22 0:00
2683,49294,4,2009/4/15 0:00
2683,48229,4,2008/8/22 0:00
2683,48232,3,2009/5/1 0:00
2683,48233,2.5,2009/5/1 0:00
2683,48877,4.5,2008/8/22 0:00
2683,51186,3,2009/5/1 0:00
2683,49704,3,2008/8/22 0:00
2683,50533,4,2009/5/1 0:00
2683,52672,3.5,2008/8/22 0:00
2683,55304,2.5,2009/5/1 0:00
2683,55562,5,2008/8/22 0:00
2683,55771,3.5,2009/5/1 0:00
2683,54053,2.5,2009/4/15 0:00
2683,54612,3.5,2008/8/22 0:00
2683,54752,3.5,2009/4/15 0:00
2683,56915,4,2008/8/22 0:00
2683,56916,3.5,2009/5/1 0:00
2683,54834,2,2009/4/15 0:00
2683,58104,4,2009/5/1 0:00
2683,55633,3.5,2009/5/1 0:00
2683,58257,5,2008/8/22 0:00
2683,55639,1,2008/8/22 0:00
2683,55749,3.5,2009/4/15 0:00
2683,56292,3,2009/4/15 0:00
2683,58804,3,2009/5/1 0:00
2683,60158,3.5,2009/4/15 0:00
2683,57262,3,2009/4/15 0:00
2683,60244,2,2009/4/15 0:00
2683,57537,1,2008/8/22 0:00
2683,57847,3,2008/8/22 0:00
2683,60780,3,2008/8/22 0:00
2683,60864,4.5,2009/5/1 0:00
2683,61287,4,2009/5/1 0:00
2683,59330,3.5,2009/4/15 0:00
2683,62460,3.5,2009/4/15 0:00
2683,62462,4,2009/4/15 0:00
2683,59471,4.5,2009/5/1 0:00
2683,63684,4.5,2009/4/15 0:00
2683,63700,3.5,2009/5/1 0:00
2683,64804,4,2009/4/15 0:00
2683,65471,4,2009/5/1 0:00
2683,65516,4,2009/5/1 0:00
2683,65842,4.5,2008/8/22 0:00
2683,66184,4,2008/8/22 0:00
2683,64077,2,2008/8/22 0:00
2683,64081,5,2009/5/1 0:00
2683,66612,2,2008/8/22 0:00
1457,13583,5,2009/1/7 0:00
1457,50940,5,2009/4/24 0:00
2631,2259,4.5,2007/8/31 0:00
2631,4726,4,2007/5/29 0:00
2631,8086,3,2008/7/9 0:00
2631,24010,3,2008/7/9 0:00
2631,24537,1,2008/7/9 0:00
2631,46834,3.5,2008/7/9 0:00
932,48509,5,2009/2/27 0:00
932,54336,4.5,2009/3/3 0:00
4809,47784,3.5,2009/3/25 0:00
6778,10563,4,2009/9/4 0:00
6778,46173,3,2009/9/4 0:00
6778,53990,4,2009/9/4 0:00
6778,63200,3.5,2009/9/4 0:00
6778,66600,3.5,2009/9/4 0:00
2685,46995,5,2008/11/30 0:00
2685,53968,3.5,2008/11/30 0:00
7791,331,3.5,2009/8/7 0:00
7791,182,2.5,2009/8/7 0:00
7791,3801,4.5,2009/5/30 0:00
7791,16694,2.5,2009/5/30 0:00
7791,19349,4.5,2009/8/7 0:00
7791,27122,4.5,2009/8/7 0:00
7791,23789,3.5,2009/8/7 0:00
7791,24871,4,2009/8/7 0:00
7791,25803,5,2009/8/7 0:00
7791,28359,4,2009/8/7 0:00
7791,38700,4,2009/5/30 0:00
7791,39754,4.5,2009/5/30 0:00
7791,51696,3.5,2009/5/30 0:00
7791,56915,4.5,2009/8/7 0:00
7791,54834,4.5,2009/8/7 0:00
7791,63684,4,2009/8/7 0:00
1318,4679,4,2008/12/7 0:00
1318,5507,4.5,2007/12/1 0:00
1318,5445,4.5,2007/12/1 0:00
1318,5446,5,2007/12/1 0:00
1318,5510,4.5,2007/12/1 0:00
1318,5512,4,2008/11/3 0:00
1318,5514,4.5,2007/12/1 0:00
1318,5516,5,2007/12/1 0:00
1318,5708,3.5,2007/12/1 0:00
1318,7877,3,2008/12/7 0:00
1318,9233,3.5,2007/12/1 0:00
1318,10294,5,2007/12/1 0:00
1318,15716,5,2007/12/1 0:00
1318,18759,5,2007/12/1 0:00
1318,19787,3.5,2007/12/1 0:00
1318,24251,3.5,2007/12/1 0:00
1318,20642,2.5,2007/12/1 0:00
1318,20644,3.5,2007/12/1 0:00
1318,20645,3.5,2007/12/1 0:00
1318,24297,4,2007/12/1 0:00
1318,34396,4.5,2007/12/1 0:00
1318,35261,5,2007/12/1 0:00
1318,39384,5,2007/12/1 0:00
1318,42237,4.5,2007/12/1 0:00
1318,40769,5,2007/12/1 0:00
1318,45119,4.5,2007/12/1 0:00
1318,47406,4.5,2007/12/1 0:00
1318,47408,4.5,2007/12/1 0:00
1318,45566,5,2007/12/1 0:00
1318,54752,2.5,2007/12/1 0:00
1318,56853,4.5,2007/12/1 0:00
1318,54776,5,2007/12/1 0:00
1318,56915,4.5,2007/12/1 0:00
1318,56916,4.5,2007/12/1 0:00
1318,56391,5,2007/12/1 0:00
1318,57477,5,2007/12/1 0:00
1318,60546,5,2007/12/1 0:00
1318,59471,5,2007/12/1 0:00
1318,62537,3,2008/12/7 0:00
2687,2096,4,2009/4/14 0:00
2687,5875,5,2009/4/14 0:00
2687,6214,1.5,2009/4/14 0:00
